,id,Price,RocketStatus,MissionStatus
1650,1650,5000.0,Retired,Success
1651,1651,5000.0,Retired,Success
1652,1652,5000.0,Retired,Success
1653,1653,80.15555555555555,Retired,Success
1654,1654,5000.0,Retired,Success
1655,1655,5000.0,Retired,Success
1656,1656,5000.0,Retired,Success
1657,1657,39.13066945606695,Retired,Success
1658,1658,5000.0,Retired,Success
1659,1659,5000.0,Retired,Success
1660,1660,5000.0,Retired,Success
1661,1661,5000.0,Retired,Success
1662,1662,5000.0,Retired,Success
1663,1663,59.650769230769235,Retired,Success
1664,1664,5000.0,Retired,Success
1665,1665,5000.0,Retired,Success
1666,1666,,Retired,Failure
1667,1667,5000.0,Retired,Success
1668,1668,5000.0,Retired,Success
1669,1669,5000.0,Retired,Success
1670,1670,5000.0,Retired,Success
1671,1671,5000.0,Retired,Success
1672,1672,5000.0,Retired,Success
1673,1673,5000.0,Retired,Success
1674,1674,5000.0,Retired,Success
1675,1675,5000.0,Retired,Success
1676,1676,5000.0,Retired,Failure
1677,1677,5000.0,Retired,Success
1678,1678,5000.0,Retired,Success
1679,1679,,Retired,Success
1680,1680,5000.0,Retired,Success
1681,1681,,Retired,Success
1682,1682,5000.0,Retired,Success
1683,1683,5000.0,Retired,Success
1684,1684,5000.0,Retired,Success
1685,1685,5000.0,Retired,Success
1686,1686,5000.0,Retired,Success
1687,1687,5000.0,Retired,Success
1688,1688,5000.0,Retired,Success
1689,1689,5000.0,Retired,Success
1690,1690,5000.0,Retired,Success
1691,1691,5000.0,Retired,Success
1692,1692,,Retired,Success
1693,1693,5000.0,Retired,Success
1694,1694,5000.0,Retired,Success
1695,1695,5000.0,Retired,Success
1696,1696,5000.0,Retired,Success
1697,1697,5000.0,Retired,Success
1698,1698,5000.0,Retired,Success
1699,1699,39.13066945606695,Retired,Success
1700,1700,5000.0,Retired,Success
1701,1701,,Retired,Success
1702,1702,5000.0,Retired,Success
1703,1703,,Retired,Success
1704,1704,5000.0,Retired,Success
1705,1705,95.1923076923077,Retired,Success
1706,1706,5000.0,Retired,Success
1707,1707,,Retired,Success
1708,1708,80.15555555555555,Retired,Success
1709,1709,5000.0,Retired,Success
1710,1710,5000.0,Retired,Success
1711,1711,5000.0,Retired,Success
1712,1712,5000.0,Retired,Success
1713,1713,5000.0,Retired,Success
1714,1714,80.15555555555555,Retired,Success
1715,1715,5000.0,Retired,Success
1716,1716,80.15555555555555,Retired,Failure
1717,1717,5000.0,Retired,Success
1718,1718,5000.0,Retired,Success
1719,1719,5000.0,Retired,Success
1720,1720,,Retired,Success
1721,1721,5000.0,Retired,Success
1722,1722,,Retired,Success
1723,1723,39.13066945606695,Retired,Success
1724,1724,5000.0,Retired,Success
1725,1725,5000.0,Retired,Success
1726,1726,5000.0,Retired,Success
1727,1727,5000.0,Retired,Success
1728,1728,,Retired,Success
1729,1729,5000.0,Retired,Success
1730,1730,5000.0,Retired,Success
1731,1731,5000.0,Retired,Success
1732,1732,,Retired,Success
1733,1733,5000.0,Retired,Success
1734,1734,5000.0,Retired,Success
1735,1735,5000.0,Retired,Success
1736,1736,5000.0,Retired,Success
1737,1737,5000.0,Retired,Success
1738,1738,80.15555555555555,Retired,Success
1739,1739,5000.0,Retired,Success
1740,1740,80.15555555555555,Retired,Success
1741,1741,5000.0,Retired,Success
1742,1742,,Retired,Success
1743,1743,5000.0,Retired,Success
1744,1744,5000.0,Retired,Success
1745,1745,,Retired,Success
1746,1746,5000.0,Retired,Success
1747,1747,5000.0,Retired,Success
1748,1748,5000.0,Retired,Success
1749,1749,80.15555555555555,Retired,Success
1750,1750,,Retired,Success
1751,1751,5000.0,Retired,Success
1752,1752,5000.0,Retired,Success
1753,1753,5000.0,Retired,Success
1754,1754,5000.0,Retired,Success
1755,1755,,Retired,Success
1756,1756,5000.0,Retired,Success
1757,1757,5000.0,Retired,Success
1758,1758,5000.0,Retired,Success
1759,1759,5000.0,Retired,Success
1760,1760,,Retired,Success
1761,1761,5000.0,Retired,Success
1762,1762,5000.0,Retired,Success
1763,1763,,Retired,Success
1764,1764,5000.0,Retired,Success
1765,1765,5000.0,Retired,Success
1766,1766,5000.0,Retired,Success
1767,1767,5000.0,Retired,Success
1768,1768,5000.0,Retired,Success
1769,1769,,Retired,Success
1770,1770,5000.0,Retired,Success
1771,1771,5000.0,Retired,Success
1772,1772,5000.0,Retired,Success
1773,1773,5000.0,Retired,Success
1774,1774,5000.0,Retired,Success
1775,1775,5000.0,Retired,Success
1776,1776,5000.0,Retired,Success
1777,1777,,Retired,Success
1778,1778,80.15555555555555,Retired,Success
1779,1779,5000.0,Retired,Success
1780,1780,5000.0,Retired,Success
1781,1781,5000.0,Retired,Success
1782,1782,5000.0,Retired,Partial Failure
1783,1783,5000.0,Retired,Success
1784,1784,5000.0,Retired,Success
1785,1785,5000.0,Retired,Success
1786,1786,5000.0,Retired,Partial Failure
1787,1787,5000.0,Retired,Success
1788,1788,5000.0,Retired,Success
1789,1789,5000.0,Retired,Success
1790,1790,5000.0,Retired,Success
1791,1791,95.1923076923077,Retired,Partial Failure
1792,1792,5000.0,Retired,Success
1793,1793,5000.0,Retired,Success
1794,1794,5000.0,Retired,Success
1795,1795,,Retired,Success
1796,1796,5000.0,Retired,Success
1797,1797,5000.0,Retired,Success
1798,1798,5000.0,Retired,Success
1799,1799,80.15555555555555,Retired,Success
1800,1800,5000.0,Retired,Success
1801,1801,5000.0,Retired,Success
1802,1802,5000.0,Retired,Success
1803,1803,5000.0,Retired,Success
1804,1804,5000.0,Retired,Success
1805,1805,5000.0,Retired,Success
1806,1806,5000.0,Retired,Success
1807,1807,,Retired,Success
1808,1808,59.650769230769235,Retired,Success
1809,1809,5000.0,Retired,Success
1810,1810,5000.0,Retired,Success
1811,1811,5000.0,Retired,Success
1812,1812,80.15555555555555,Retired,Success
1813,1813,,Retired,Success
1814,1814,5000.0,Retired,Success
1815,1815,5000.0,Retired,Success
1816,1816,5000.0,Retired,Success
1817,1817,5000.0,Retired,Success
1818,1818,5000.0,Retired,Success
1819,1819,39.13066945606695,Retired,Failure
1820,1820,5000.0,Retired,Success
1821,1821,32.49295774647887,Retired,Failure
1822,1822,5000.0,Retired,Success
1823,1823,5000.0,Retired,Success
1824,1824,,Retired,Success
1825,1825,5000.0,Retired,Success
1826,1826,80.15555555555555,Retired,Success
1827,1827,5000.0,Retired,Success
1828,1828,5000.0,Retired,Success
1829,1829,5000.0,Retired,Success
1830,1830,5000.0,Retired,Success
1831,1831,5000.0,Retired,Success
1832,1832,5000.0,Retired,Success
1833,1833,80.15555555555555,Retired,Success
1834,1834,5000.0,Retired,Success
1835,1835,5000.0,Retired,Success
1836,1836,37.0,Retired,Success
1837,1837,5000.0,Retired,Success
1838,1838,5000.0,Retired,Success
1839,1839,,Retired,Success
1840,1840,5000.0,Retired,Success
1841,1841,5000.0,Retired,Success
1842,1842,5000.0,Retired,Success
1843,1843,80.15555555555555,Retired,Success
1844,1844,,Retired,Success
1845,1845,5000.0,Retired,Success
1846,1846,5000.0,Retired,Partial Failure
1847,1847,,Retired,Success
1848,1848,95.1923076923077,Retired,Success
1849,1849,,Retired,Success
1850,1850,5000.0,Retired,Success
1851,1851,5000.0,Retired,Success
1852,1852,5000.0,Retired,Success
1853,1853,5000.0,Retired,Success
1854,1854,5000.0,Retired,Success
1855,1855,5000.0,Retired,Success
1856,1856,5000.0,Retired,Partial Failure
1857,1857,,Retired,Success
1858,1858,5000.0,Retired,Success
1859,1859,5000.0,Retired,Success
1860,1860,5000.0,Retired,Success
1861,1861,37.0,Retired,Failure
1862,1862,,Retired,Failure
1863,1863,5000.0,Retired,Success
1864,1864,5000.0,Retired,Success
1865,1865,5000.0,Retired,Success
1866,1866,5000.0,Retired,Success
1867,1867,80.15555555555555,Retired,Success
1868,1868,5000.0,Retired,Success
1869,1869,5000.0,Retired,Success
1870,1870,5000.0,Retired,Success
1871,1871,5000.0,Retired,Success
1872,1872,32.49295774647887,Retired,Success
1873,1873,5000.0,Retired,Success
1874,1874,5000.0,Retired,Success
1875,1875,5000.0,Retired,Success
1876,1876,5000.0,Retired,Success
1877,1877,5000.0,Retired,Success
1878,1878,5000.0,Retired,Success
1879,1879,,Retired,Success
1880,1880,5000.0,Retired,Success
1881,1881,5000.0,Retired,Success
1882,1882,5000.0,Retired,Success
1883,1883,5000.0,Retired,Success
1884,1884,5000.0,Retired,Success
1885,1885,5000.0,Retired,Success
1886,1886,,Retired,Success
1887,1887,,Retired,Failure
1888,1888,5000.0,Retired,Success
1889,1889,80.15555555555555,Retired,Success
1890,1890,5000.0,Retired,Partial Failure
1891,1891,5000.0,Retired,Success
1892,1892,5000.0,Retired,Success
1893,1893,5000.0,Retired,Success
1894,1894,5000.0,Retired,Success
1895,1895,5000.0,Retired,Failure
1896,1896,5000.0,Retired,Success
1897,1897,5000.0,Retired,Success
1898,1898,5000.0,Retired,Success
1899,1899,5000.0,Retired,Success
1900,1900,95.1923076923077,Retired,Success
1901,1901,5000.0,Retired,Success
1902,1902,5000.0,Retired,Success
1903,1903,,Retired,Success
1904,1904,,Retired,Success
1905,1905,59.650769230769235,Retired,Success
1906,1906,5000.0,Retired,Success
1907,1907,5000.0,Retired,Success
1908,1908,5000.0,Retired,Success
1909,1909,80.15555555555555,Retired,Success
1910,1910,5000.0,Retired,Success
1911,1911,5000.0,Retired,Success
1912,1912,5000.0,Retired,Success
1913,1913,5000.0,Retired,Success
1914,1914,5000.0,Retired,Success
1915,1915,450.0,Retired,Success
1916,1916,80.15555555555555,Retired,Success
1917,1917,5000.0,Retired,Success
1918,1918,5000.0,Retired,Success
1919,1919,5000.0,Retired,Success
1920,1920,,Retired,Success
1921,1921,32.49295774647887,Retired,Partial Failure
1922,1922,5000.0,Retired,Success
1923,1923,5000.0,Retired,Success
1924,1924,37.0,Retired,Success
1925,1925,5000.0,Retired,Success
1926,1926,,Retired,Success
1927,1927,5000.0,Retired,Success
1928,1928,5000.0,Retired,Success
1929,1929,5000.0,Retired,Success
1930,1930,5000.0,Retired,Success
1931,1931,,Retired,Partial Failure
1932,1932,5000.0,Retired,Success
1933,1933,5000.0,Retired,Success
1934,1934,95.1923076923077,Retired,Success
1935,1935,5000.0,Retired,Success
1936,1936,5000.0,Retired,Success
1937,1937,5000.0,Retired,Success
1938,1938,5000.0,Retired,Success
1939,1939,80.15555555555555,Retired,Success
1940,1940,5000.0,Retired,Partial Failure
1941,1941,5000.0,Retired,Success
1942,1942,5000.0,Retired,Success
1943,1943,39.13066945606695,Retired,Success
1944,1944,5000.0,Retired,Success
1945,1945,5000.0,Retired,Success
1946,1946,5000.0,Retired,Success
1947,1947,5000.0,Retired,Success
1948,1948,5000.0,Retired,Success
1949,1949,5000.0,Retired,Success
1950,1950,80.15555555555555,Retired,Success
1951,1951,5000.0,Retired,Success
1952,1952,450.0,Retired,Success
1953,1953,5000.0,Retired,Success
1954,1954,5000.0,Retired,Success
1955,1955,5000.0,Retired,Success
1956,1956,5000.0,Retired,Success
1957,1957,5000.0,Retired,Partial Failure
1958,1958,,Retired,Success
1959,1959,5000.0,Retired,Success
1960,1960,,Retired,Failure
1961,1961,37.0,Retired,Success
1962,1962,5000.0,Retired,Success
1963,1963,5000.0,Retired,Success
1964,1964,5000.0,Retired,Success
1965,1965,59.650769230769235,Retired,Success
1966,1966,5000.0,Retired,Success
1967,1967,5000.0,Retired,Success
1968,1968,5000.0,Retired,Success
1969,1969,5000.0,Retired,Success
1970,1970,5000.0,Retired,Success
1971,1971,5000.0,Retired,Success
1972,1972,5000.0,Retired,Failure
1973,1973,,Retired,Success
1974,1974,80.15555555555555,Retired,Success
1975,1975,450.0,Retired,Success
1976,1976,5000.0,Retired,Success
1977,1977,5000.0,Retired,Success
1978,1978,5000.0,Retired,Success
1979,1979,5000.0,Retired,Success
1980,1980,5000.0,Retired,Success
1981,1981,5000.0,Retired,Success
1982,1982,5000.0,Retired,Success
1983,1983,5000.0,Retired,Success
1984,1984,5000.0,Retired,Success
1985,1985,5000.0,Retired,Success
1986,1986,5000.0,Retired,Success
1987,1987,5000.0,Retired,Success
1988,1988,80.15555555555555,Retired,Success
1989,1989,5000.0,Retired,Success
1990,1990,5000.0,Retired,Success
1991,1991,5000.0,Retired,Success
1992,1992,5000.0,Retired,Success
1993,1993,5000.0,Retired,Success
1994,1994,5000.0,Retired,Success
1995,1995,5000.0,Retired,Success
1996,1996,5000.0,Retired,Success
1997,1997,5000.0,Retired,Success
1998,1998,5000.0,Retired,Partial Failure
1999,1999,5000.0,Retired,Success
2000,2000,450.0,Retired,Success
2001,2001,5000.0,Retired,Success
2002,2002,5000.0,Retired,Success
2003,2003,5000.0,Retired,Success
2004,2004,5000.0,Retired,Success
2005,2005,5000.0,Retired,Success
2006,2006,5000.0,Retired,Success
2007,2007,5000.0,Retired,Success
2008,2008,5000.0,Retired,Success
2009,2009,5000.0,Retired,Success
2010,2010,5000.0,Retired,Success
2011,2011,95.1923076923077,Retired,Success
2012,2012,5000.0,Retired,Success
2013,2013,37.0,Retired,Failure
2014,2014,30.8,Active,Success
2015,2015,5000.0,Retired,Success
2016,2016,5000.0,Retired,Success
2017,2017,5000.0,Retired,Success
2018,2018,,Retired,Success
2019,2019,5000.0,Retired,Success
2020,2020,5000.0,Retired,Success
2021,2021,80.15555555555555,Retired,Success
2022,2022,5000.0,Retired,Success
2023,2023,450.0,Retired,Success
2024,2024,80.15555555555555,Retired,Success
2025,2025,5000.0,Retired,Failure
2026,2026,5000.0,Retired,Partial Failure
2027,2027,5000.0,Retired,Success
2028,2028,,Retired,Success
2029,2029,5000.0,Retired,Success
2030,2030,5000.0,Retired,Success
2031,2031,5000.0,Retired,Success
2032,2032,5000.0,Retired,Success
2033,2033,5000.0,Retired,Failure
2034,2034,95.1923076923077,Retired,Success
2035,2035,,Retired,Success
2036,2036,5000.0,Retired,Success
2037,2037,,Retired,Success
2038,2038,5000.0,Retired,Success
2039,2039,5000.0,Retired,Success
2040,2040,5000.0,Retired,Success
2041,2041,5000.0,Retired,Success
2042,2042,,Retired,Success
2043,2043,5000.0,Retired,Success
2044,2044,5000.0,Retired,Success
2045,2045,450.0,Retired,Success
2046,2046,5000.0,Retired,Success
2047,2047,5000.0,Retired,Success
2048,2048,32.49295774647887,Retired,Success
2049,2049,59.650769230769235,Retired,Success
2050,2050,5000.0,Retired,Success
2051,2051,5000.0,Retired,Success
2052,2052,5000.0,Retired,Success
2053,2053,5000.0,Retired,Success
2054,2054,5000.0,Retired,Success
2055,2055,5000.0,Retired,Success
2056,2056,5000.0,Retired,Success
2057,2057,,Retired,Success
2058,2058,5000.0,Retired,Success
2059,2059,5000.0,Retired,Success
2060,2060,,Retired,Success
2061,2061,37.0,Retired,Success
2062,2062,450.0,Retired,Success
2063,2063,80.15555555555555,Retired,Success
2064,2064,5000.0,Retired,Success
2065,2065,5000.0,Retired,Success
2066,2066,5000.0,Retired,Success
2067,2067,5000.0,Retired,Success
2068,2068,,Retired,Success
2069,2069,5000.0,Retired,Success
2070,2070,5000.0,Retired,Success
2071,2071,80.15555555555555,Retired,Success
2072,2072,5000.0,Retired,Success
2073,2073,95.1923076923077,Retired,Success
2074,2074,30.8,Active,Success
2075,2075,5000.0,Retired,Success
2076,2076,5000.0,Retired,Success
2077,2077,450.0,Retired,Success
2078,2078,5000.0,Retired,Success
2079,2079,5000.0,Retired,Success
2080,2080,5000.0,Retired,Success
2081,2081,5000.0,Retired,Success
2082,2082,37.0,Retired,Success
2083,2083,5000.0,Retired,Success
2084,2084,5000.0,Retired,Success
2085,2085,5000.0,Retired,Success
2086,2086,5000.0,Retired,Success
2087,2087,,Retired,Success
2088,2088,5000.0,Retired,Success
2089,2089,5000.0,Retired,Success
2090,2090,450.0,Retired,Success
2091,2091,5000.0,Retired,Success
2092,2092,5000.0,Retired,Success
2093,2093,5000.0,Retired,Success
2094,2094,5000.0,Retired,Success
2095,2095,5000.0,Retired,Success
2096,2096,5000.0,Retired,Success
2097,2097,5000.0,Retired,Success
2098,2098,95.1923076923077,Retired,Success
2099,2099,5000.0,Retired,Success
2100,2100,39.13066945606695,Retired,Partial Failure
2101,2101,80.15555555555555,Retired,Success
2102,2102,5000.0,Retired,Success
2103,2103,450.0,Retired,Success
2104,2104,,Retired,Success
2105,2105,5000.0,Retired,Success
2106,2106,,Retired,Success
2107,2107,5000.0,Retired,Success
2108,2108,37.0,Retired,Success
2109,2109,5000.0,Retired,Success
2110,2110,5000.0,Retired,Success
2111,2111,5000.0,Retired,Success
2112,2112,5000.0,Retired,Success
2113,2113,450.0,Retired,Success
2114,2114,39.13066945606695,Retired,Success
2115,2115,80.15555555555555,Retired,Success
2116,2116,59.650769230769235,Retired,Success
2117,2117,5000.0,Retired,Success
2118,2118,5000.0,Retired,Success
2119,2119,5000.0,Retired,Success
2120,2120,140.87596899224806,Retired,Success
2121,2121,5000.0,Retired,Success
2122,2122,5000.0,Retired,Success
2123,2123,5000.0,Retired,Success
2124,2124,5000.0,Retired,Success
2125,2125,5000.0,Retired,Success
2126,2126,,Retired,Failure
2127,2127,,Retired,Success
2128,2128,5000.0,Retired,Success
2129,2129,80.15555555555555,Retired,Success
2130,2130,5000.0,Retired,Success
2131,2131,5000.0,Retired,Success
2132,2132,5000.0,Retired,Success
2133,2133,5000.0,Retired,Success
2134,2134,5000.0,Retired,Success
2135,2135,95.1923076923077,Retired,Success
2136,2136,140.87596899224806,Retired,Success
2137,2137,5000.0,Retired,Success
2138,2138,5000.0,Retired,Success
2139,2139,5000.0,Retired,Success
2140,2140,5000.0,Retired,Success
2141,2141,80.15555555555555,Retired,Success
2142,2142,5000.0,Retired,Success
2143,2143,450.0,Retired,Success
2144,2144,5000.0,Retired,Success
2145,2145,,Retired,Success
2146,2146,30.8,Active,Success
2147,2147,5000.0,Retired,Success
2148,2148,5000.0,Retired,Success
2149,2149,5000.0,Retired,Success
2150,2150,5000.0,Retired,Success
2151,2151,450.0,Retired,Success
2152,2152,5000.0,Retired,Success
2153,2153,5000.0,Retired,Success
2154,2154,5000.0,Retired,Success
2155,2155,450.0,Retired,Success
2156,2156,140.87596899224806,Retired,Success
2157,2157,5000.0,Retired,Success
2158,2158,5000.0,Retired,Partial Failure
2159,2159,80.15555555555555,Retired,Success
2160,2160,,Retired,Success
2161,2161,5000.0,Retired,Success
2162,2162,5000.0,Retired,Success
2163,2163,5000.0,Retired,Success
2164,2164,80.15555555555555,Retired,Success
2165,2165,5000.0,Retired,Success
2166,2166,5000.0,Retired,Success
2167,2167,5000.0,Retired,Success
2168,2168,5000.0,Retired,Success
2169,2169,5000.0,Retired,Success
2170,2170,450.0,Retired,Success
2171,2171,5000.0,Retired,Success
2172,2172,5000.0,Retired,Success
2173,2173,,Retired,Success
2174,2174,140.87596899224806,Retired,Success
2175,2175,80.15555555555555,Retired,Success
2176,2176,5000.0,Retired,Success
2177,2177,5000.0,Retired,Success
2178,2178,,Retired,Success
2179,2179,5000.0,Retired,Success
2180,2180,5000.0,Retired,Success
2181,2181,,Retired,Success
2182,2182,450.0,Retired,Success
2183,2183,5000.0,Retired,Failure
2184,2184,5000.0,Retired,Success
2185,2185,5000.0,Retired,Success
2186,2186,5000.0,Retired,Success
2187,2187,450.0,Retired,Success
2188,2188,140.87596899224806,Retired,Success
2189,2189,5000.0,Retired,Success
2190,2190,5000.0,Retired,Success
2191,2191,5000.0,Retired,Success
2192,2192,5000.0,Retired,Success
2193,2193,5000.0,Retired,Success
2194,2194,450.0,Retired,Success
2195,2195,5000.0,Retired,Success
2196,2196,5000.0,Retired,Success
2197,2197,5000.0,Retired,Failure
2198,2198,,Retired,Success
2199,2199,140.87596899224806,Retired,Success
2200,2200,5000.0,Retired,Success
2201,2201,5000.0,Retired,Success
2202,2202,450.0,Retired,Success
2203,2203,5000.0,Retired,Success
2204,2204,5000.0,Retired,Success
2205,2205,,Retired,Success
2206,2206,5000.0,Retired,Success
2207,2207,5000.0,Retired,Success
2208,2208,450.0,Retired,Success
2209,2209,80.15555555555555,Retired,Failure
2210,2210,5000.0,Retired,Success
2211,2211,140.87596899224806,Retired,Failure
2212,2212,5000.0,Retired,Success
2213,2213,5000.0,Retired,Success
2214,2214,,Retired,Success
2215,2215,5000.0,Retired,Success
2216,2216,5000.0,Retired,Success
2217,2217,5000.0,Retired,Success
2218,2218,5000.0,Retired,Success
2219,2219,450.0,Retired,Success
2220,2220,,Retired,Success
2221,2221,5000.0,Retired,Success
2222,2222,30.8,Active,Success
2223,2223,5000.0,Retired,Success
2224,2224,5000.0,Retired,Success
2225,2225,5000.0,Retired,Success
2226,2226,5000.0,Retired,Failure
2227,2227,5000.0,Retired,Success
2228,2228,5000.0,Retired,Success
2229,2229,450.0,Retired,Success
2230,2230,5000.0,Retired,Success
2231,2231,5000.0,Retired,Success
2232,2232,450.0,Retired,Success
2233,2233,5000.0,Retired,Success
2234,2234,5000.0,Retired,Success
2235,2235,5000.0,Retired,Success
2236,2236,5000.0,Retired,Success
2237,2237,5000.0,Retired,Success
2238,2238,5000.0,Retired,Partial Failure
2239,2239,5000.0,Retired,Success
2240,2240,450.0,Retired,Success
2241,2241,5000.0,Retired,Success
2242,2242,5000.0,Retired,Success
2243,2243,5000.0,Retired,Success
2244,2244,450.0,Retired,Failure
2245,2245,39.13066945606695,Retired,Success
2246,2246,5000.0,Retired,Success
2247,2247,,Retired,Success
2248,2248,5000.0,Retired,Success
2249,2249,95.1923076923077,Retired,Success
2250,2250,5000.0,Retired,Success
2251,2251,140.87596899224806,Retired,Success
2252,2252,5000.0,Retired,Success
2253,2253,5000.0,Retired,Success
2254,2254,5000.0,Retired,Success
2255,2255,140.87596899224806,Retired,Success
2256,2256,5000.0,Retired,Success
2257,2257,80.15555555555555,Retired,Failure
2258,2258,5000.0,Retired,Success
2259,2259,5000.0,Retired,Success
2260,2260,5000.0,Retired,Success
2261,2261,5000.0,Retired,Success
2262,2262,140.87596899224806,Retired,Failure
2263,2263,5000.0,Retired,Success
2264,2264,5000.0,Retired,Success
2265,2265,5000.0,Retired,Success
2266,2266,5000.0,Retired,Success
2267,2267,5000.0,Retired,Success
2268,2268,5000.0,Retired,Partial Failure
2269,2269,5000.0,Retired,Success
2270,2270,5000.0,Retired,Success
2271,2271,5000.0,Retired,Success
2272,2272,5000.0,Retired,Success
2273,2273,95.1923076923077,Retired,Success
2274,2274,5000.0,Retired,Success
2275,2275,5000.0,Retired,Success
2276,2276,5000.0,Retired,Success
2277,2277,5000.0,Retired,Success
2278,2278,5000.0,Retired,Success
2279,2279,,Retired,Success
2280,2280,5000.0,Retired,Success
2281,2281,5000.0,Retired,Partial Failure
2282,2282,30.8,Active,Success
2283,2283,5000.0,Retired,Failure
2284,2284,5000.0,Retired,Success
2285,2285,5000.0,Retired,Success
2286,2286,5000.0,Retired,Success
2287,2287,5000.0,Retired,Success
2288,2288,5000.0,Retired,Success
2289,2289,5000.0,Retired,Success
2290,2290,5000.0,Retired,Success
2291,2291,5000.0,Retired,Success
2292,2292,5000.0,Retired,Success
2293,2293,5000.0,Retired,Success
2294,2294,,Retired,Success
2295,2295,5000.0,Retired,Success
2296,2296,5000.0,Retired,Success
2297,2297,5000.0,Retired,Success
2298,2298,5000.0,Retired,Success
2299,2299,5000.0,Retired,Success
2300,2300,5000.0,Retired,Success
2301,2301,5000.0,Retired,Success
2302,2302,5000.0,Retired,Success
2303,2303,5000.0,Retired,Success
2304,2304,5000.0,Retired,Success
2305,2305,5000.0,Retired,Success
2306,2306,5000.0,Retired,Partial Failure
2307,2307,5000.0,Retired,Success
2308,2308,,Retired,Success
2309,2309,80.15555555555555,Retired,Success
2310,2310,5000.0,Retired,Success
2311,2311,5000.0,Retired,Success
2312,2312,95.1923076923077,Retired,Success
2313,2313,5000.0,Retired,Success
2314,2314,5000.0,Retired,Success
2315,2315,5000.0,Retired,Success
2316,2316,5000.0,Retired,Success
2317,2317,32.49295774647887,Retired,Failure
2318,2318,,Retired,Failure
2319,2319,5000.0,Retired,Success
2320,2320,5000.0,Retired,Success
2321,2321,5000.0,Retired,Success
2322,2322,,Retired,Success
2323,2323,5000.0,Retired,Success
2324,2324,5000.0,Retired,Success
2325,2325,5000.0,Retired,Success
2326,2326,5000.0,Retired,Success
2327,2327,5000.0,Retired,Success
2328,2328,5000.0,Retired,Success
2329,2329,,Retired,Success
2330,2330,5000.0,Retired,Success
2331,2331,5000.0,Retired,Success
2332,2332,5000.0,Retired,Success
2333,2333,5000.0,Retired,Success
2334,2334,5000.0,Retired,Success
2335,2335,5000.0,Retired,Success
2336,2336,5000.0,Retired,Success
2337,2337,30.8,Active,Success
2338,2338,5000.0,Retired,Success
2339,2339,95.1923076923077,Retired,Success
2340,2340,5000.0,Retired,Success
2341,2341,5000.0,Retired,Success
2342,2342,5000.0,Retired,Success
2343,2343,30.8,Active,Success
2344,2344,140.87596899224806,Retired,Success
2345,2345,5000.0,Retired,Success
2346,2346,5000.0,Retired,Success
2347,2347,5000.0,Retired,Success
2348,2348,80.15555555555555,Retired,Success
2349,2349,140.87596899224806,Retired,Success
2350,2350,80.15555555555555,Retired,Success
2351,2351,5000.0,Retired,Success
2352,2352,5000.0,Retired,Success
2353,2353,5000.0,Retired,Success
2354,2354,5000.0,Retired,Success
2355,2355,5000.0,Retired,Success
2356,2356,5000.0,Retired,Success
2357,2357,5000.0,Retired,Success
2358,2358,5000.0,Retired,Success
2359,2359,,Retired,Success
2360,2360,95.1923076923077,Retired,Success
2361,2361,5000.0,Retired,Success
2362,2362,39.13066945606695,Retired,Success
2363,2363,5000.0,Retired,Success
2364,2364,5000.0,Retired,Success
2365,2365,140.87596899224806,Retired,Success
2366,2366,5000.0,Retired,Success
2367,2367,5000.0,Retired,Success
2368,2368,5000.0,Retired,Success
2369,2369,5000.0,Retired,Success
2370,2370,5000.0,Retired,Success
2371,2371,,Retired,Success
2372,2372,5000.0,Retired,Success
2373,2373,5000.0,Retired,Success
2374,2374,5000.0,Retired,Success
2375,2375,140.87596899224806,Retired,Success
2376,2376,5000.0,Retired,Success
2377,2377,5000.0,Retired,Success
2378,2378,5000.0,Retired,Success
2379,2379,5000.0,Retired,Success
2380,2380,5000.0,Retired,Success
2381,2381,37.0,Retired,Success
2382,2382,5000.0,Retired,Success
2383,2383,5000.0,Retired,Success
2384,2384,5000.0,Retired,Success
2385,2385,5000.0,Retired,Success
2386,2386,5000.0,Retired,Success
2387,2387,140.87596899224806,Retired,Success
2388,2388,5000.0,Retired,Success
2389,2389,5000.0,Retired,Success
2390,2390,32.49295774647887,Retired,Failure
2391,2391,30.8,Active,Success
2392,2392,5000.0,Retired,Success
2393,2393,80.15555555555555,Retired,Partial Failure
2394,2394,35.0,Retired,Success
2395,2395,39.13066945606695,Retired,Success
2396,2396,140.87596899224806,Retired,Success
2397,2397,95.1923076923077,Retired,Success
2398,2398,,Retired,Success
2399,2399,,Retired,Success
2400,2400,5000.0,Retired,Success
2401,2401,450.0,Retired,Success
2402,2402,5000.0,Retired,Success
2403,2403,5000.0,Retired,Success
2404,2404,5000.0,Retired,Success
2405,2405,140.87596899224806,Retired,Success
2406,2406,80.15555555555555,Retired,Success
2407,2407,5000.0,Retired,Success
2408,2408,5000.0,Retired,Success
2409,2409,5000.0,Retired,Success
2410,2410,450.0,Retired,Success
2411,2411,140.87596899224806,Retired,Success
2412,2412,39.13066945606695,Retired,Success
2413,2413,5000.0,Retired,Success
2414,2414,5000.0,Retired,Success
2415,2415,5000.0,Retired,Success
2416,2416,140.87596899224806,Retired,Success
2417,2417,5000.0,Retired,Success
2418,2418,5000.0,Retired,Success
2419,2419,177.28571428571428,Retired,Success
2420,2420,5000.0,Retired,Success
2421,2421,5000.0,Retired,Success
2422,2422,,Retired,Success
2423,2423,5000.0,Retired,Success
