,id,Company,Rocket,Mission,Price
1308,1308,RVSN USSR,Voskhod,Cosmos 667,5000.0
1309,1309,RVSN USSR,Cosmos-2I (63SM),Cosmos 668,5000.0
1310,1310,RVSN USSR,Voskhod,Cosmos 669,5000.0
1311,1311,RVSN USSR,Soyuz U,Cosmos 670,5000.0
1312,1312,RVSN USSR,Voskhod,Cosmos 671,5000.0
1313,1313,RVSN USSR,Soyuz U,Cosmos 672,5000.0
1314,1314,US Air Force,Titan III(24)B,OPS 3004,59.650769230769235
1315,1315,RVSN USSR,Vostok-2M,Cosmos 673,5000.0
1316,1316,RVSN USSR,Soyuz,Soyuz 15,5000.0
1317,1317,RVSN USSR,Voskhod,Cosmos 674,5000.0
1318,1318,RVSN USSR,Cosmos-3M (11K65M),Cosmos 675,5000.0
1319,1319,RVSN USSR,Voskhod,Zenit-2M nâ Â­51,5000.0
1320,1320,RVSN USSR,Cosmos-3M (11K65M),Cosmos 676,5000.0
1321,1321,RVSN USSR,Cosmos-3M (11K65M),Cosmos 677 to 684,5000.0
1322,1322,RVSN USSR,Voskhod,Cosmos 685,5000.0
1323,1323,RVSN USSR,Cosmos-2I (63SM),Cosmos 686,5000.0
1324,1324,RVSN USSR,Cosmos-3M (11K65M),Cosmos 687,5000.0
1325,1325,ASI,Scout B1,Ariel 5,
1326,1326,RVSN USSR,Voskhod,Cosmos 688,5000.0
1327,1327,RVSN USSR,Cosmos-3M (11K65M),Cosmos 689,5000.0
1328,1328,RVSN USSR,Soyuz U,Cosmos 690,5000.0
1329,1329,RVSN USSR,Molniya-M /Block L,Molniya-1 nâ Â­44,5000.0
1330,1330,RVSN USSR,Soyuz U,Cosmos 691,5000.0
1331,1331,RVSN USSR,Vostok-2M,Meteor nâ Â­29,5000.0
1332,1332,Martin Marietta,Titan IIID,"KH-9, S3 & SSF-B-26",80.15555555555555
1333,1333,RVSN USSR,Cosmos-3M (11K65M),Intercosmos-12,5000.0
1334,1334,RVSN USSR,Voskhod,Cosmos 692,5000.0
1335,1335,RVSN USSR,Soyuz M,Cosmos 693,5000.0
1336,1336,CASC,Long March 2,FSW-0 No.0,39.13066945606695
1337,1337,RVSN USSR,Voskhod,Cosmos 694,5000.0
1338,1338,RVSN USSR,Cosmos-2I (63SM),Cosmos 695,5000.0
1339,1339,RVSN USSR,Molniya-M /Block L,Molniya-3 nâ Â­45,5000.0
1340,1340,General Dynamics,Atlas-SLV3D Centaur-D1A,Intelsat 4 F8,
1341,1341,RVSN USSR,Voskhod,Cosmos 696,5000.0
1342,1342,RVSN USSR,Soyuz U,Soyuz 16,5000.0
1343,1343,Martin Marietta,Titan IIIE,Helios-1,80.15555555555555
1344,1344,RVSN USSR,Soyuz U,Cosmos 697,5000.0
1345,1345,RVSN USSR,Vostok-2M,Meteor nâ Â­30,5000.0
1346,1346,RVSN USSR,Cosmos-3M (11K65M),Cosmos 698,5000.0
1347,1347,RVSN USSR,Molniya-M /Block L,Molniya-2 nâ Â­46,5000.0
1348,1348,RVSN USSR,Tsyklon-2,Cosmos 699,5000.0
1349,1349,RVSN USSR,Cosmos-3M (11K65M),Cosmos 700,5000.0
1350,1350,RVSN USSR,Voskhod,Cosmos 701,5000.0
1351,1351,RVSN USSR,Soyuz,Soyuz 17,5000.0
1352,1352,RVSN USSR,Voskhod,Cosmos 702,5000.0
1353,1353,RVSN USSR,Cosmos-2I (63SM),Cosmos 703,5000.0
1354,1354,RVSN USSR,Voskhod,Cosmos 704,5000.0
1355,1355,RVSN USSR,Cosmos-2I (63SM),Cosmos 705,5000.0
1356,1356,RVSN USSR,Molniya-M /Block 2BL,Cosmos 706,5000.0
1357,1357,RVSN USSR,Cosmos-3M (11K65M),Cosmos 707,5000.0
1358,1358,RVSN USSR,Molniya-M /Block L,Molniya-2 nâ Â­47,5000.0
1359,1359,CNES,Diamant BP4,Starlette,
1360,1360,RVSN USSR,Cosmos-3M (11K65M),Cosmos 708,5000.0
1361,1361,RVSN USSR,Voskhod,Cosmos 709,5000.0
1362,1362,General Dynamics,Atlas-SLV3D Centaur-D1A,Intelsat 4 F6,
1363,1363,ISAS,Mu-III C,Taiyo,
1364,1364,RVSN USSR,Voskhod,Cosmos 710,5000.0
1365,1365,RVSN USSR,Cosmos-3M (11K65M),Cosmos 711 to 718,5000.0
1366,1366,Martin Marietta,Titan III(34)B Agena-D,Jumpseat 4,80.15555555555555
1367,1367,RVSN USSR,Voskhod,Cosmos 719,5000.0
1368,1368,RVSN USSR,Soyuz U,Cosmos 720,5000.0
1369,1369,RVSN USSR,Voskhod,Cosmos 721,5000.0
1370,1370,RVSN USSR,Voskhod,Cosmos 722,5000.0
1371,1371,RVSN USSR,Cosmos-3M (11K65M),Intercosmos-13,5000.0
1372,1372,RVSN USSR,Vostok-2M,Meteor nâ Â­31,5000.0
1373,1373,RVSN USSR,Tsyklon-2,Cosmos 723,5000.0
1374,1374,RVSN USSR,Soyuz,Soyuz 18a (7K-T nâ Â­39),5000.0
1375,1375,RVSN USSR,Tsyklon-2,Cosmos 724,5000.0
1376,1376,RVSN USSR,Cosmos-2I (63SM),Cosmos 725,5000.0
1377,1377,RVSN USSR,Cosmos-3M (11K65M),Cosmos 726,5000.0
1378,1378,General Dynamics,Atlas-E/F Star-17A,P72-2,
1379,1379,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­48,5000.0
1380,1380,RVSN USSR,Soyuz U,Cosmos 727,5000.0
1381,1381,RVSN USSR,Voskhod,Cosmos 728,5000.0
1382,1382,US Air Force,Titan III(24)B,OPS 4883,59.650769230769235
1383,1383,RVSN USSR,Cosmos-3M (11K65M),Aryabhata,5000.0
1384,1384,RVSN USSR,Cosmos-3M (11K65M),Cosmos 729,5000.0
1385,1385,RVSN USSR,Voskhod,Cosmos 730,5000.0
1386,1386,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­49,5000.0
1387,1387,ASI,Scout F1,Explorer 53,
1388,1388,CNES,Diamant BP4,Castor & Pollux,
1389,1389,Martin Marietta,Titan III(23)C,DSCS-II 5&6,80.15555555555555
1390,1390,RVSN USSR,Voskhod,Cosmos 731,5000.0
1391,1391,General Dynamics,Atlas-SLV3D Centaur-D1A,Intelsat 4 F1,
1392,1392,RVSN USSR,Soyuz,Soyuz 18,5000.0
1393,1393,RVSN USSR,Soyuz U,Cosmos 1012,5000.0
1394,1394,RVSN USSR,Cosmos-3M (11K65M),Cosmos 732 to 739,5000.0
1395,1395,RVSN USSR,Voskhod,Cosmos 740,5000.0
1396,1396,RVSN USSR,Voskhod,Cosmos 741,5000.0
1397,1397,RVSN USSR,Cosmos-3M (11K65M),DS-U3 satellite,5000.0
1398,1398,RVSN USSR,Voskhod,Cosmos 742,5000.0
1399,1399,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­50 & SRET-2,5000.0
1400,1400,Martin Marietta,Titan IIID,KH-9 & SSF-C-5,80.15555555555555
1401,1401,RVSN USSR,Soyuz U,Cosmos 743,5000.0
1402,1402,General Dynamics,Atlas-SLV3A Agena-D,AFP-827 (Canyon-6),
1403,1403,RVSN USSR,Vostok-2M,Cosmos 744,5000.0
1404,1404,RVSN USSR,Cosmos-2I (63SM),Cosmos 745,5000.0
1405,1405,RVSN USSR,Voskhod,Cosmos 746,5000.0
1406,1406,RVSN USSR,Voskhod,Cosmos 747,5000.0
1407,1407,RVSN USSR,Voskhod,Cosmos 748,5000.0
1408,1408,RVSN USSR,Cosmos-3M (11K65M),Cosmos 749,5000.0
1409,1409,RVSN USSR,Molniya-M /Block ML,Molniya-2 nâ Â­51,5000.0
1410,1410,RVSN USSR,Vostok-2M,Meteor-2 nâ Â­1,5000.0
1411,1411,RVSN USSR,Soyuz U,Soyuz 19 (Apollo-Soyuz),5000.0
1412,1412,NASA,Saturn IB,ASTP (Apollo???Soyuz Test Project),511.9463087248322
1413,1413,RVSN USSR,Cosmos-2I (63SM),Cosmos 750,5000.0
1414,1414,RVSN USSR,Voskhod,Cosmos 751,5000.0
1415,1415,RVSN USSR,Cosmos-3M (11K65M),Cosmos 752,5000.0
1416,1416,CASC,Feng Bao 1,JSSW-3,39.13066945606695
1417,1417,RVSN USSR,Voskhod,Cosmos 753,5000.0
1418,1418,RVSN USSR,Voskhod,Cosmos 754,5000.0
1419,1419,RVSN USSR,Cosmos-3M (11K65M),Cosmos 755,5000.0
1420,1420,Martin Marietta,Titan IIIE,Viking 1,80.15555555555555
1421,1421,RVSN USSR,Vostok-2M,Cosmos 756,5000.0
1422,1422,RVSN USSR,Voskhod,Cosmos 757,5000.0
1423,1423,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­52,5000.0
1424,1424,RVSN USSR,Soyuz U,Cosmos 758,5000.0
1425,1425,RVSN USSR,Molniya-M /Block ML,Molniya-2 nâ Â­53,5000.0
1426,1426,MHI,N-I,Kiku 1,95.1923076923077
1427,1427,Martin Marietta,Titan IIIE,Viking 2,80.15555555555555
1428,1428,RVSN USSR,Soyuz U,Cosmos 759,5000.0
1429,1429,RVSN USSR,Voskhod,Cosmos 760,5000.0
1430,1430,RVSN USSR,Cosmos-3M (11K65M),Cosmos 761 to 768,5000.0
1431,1431,RVSN USSR,Vostok-2M,Meteor nâ Â­32,5000.0
1432,1432,RVSN USSR,Voskhod,Cosmos 769,5000.0
1433,1433,RVSN USSR,Cosmos-3M (11K65M),Cosmos 770,5000.0
1434,1434,RVSN USSR,Soyuz U,Cosmos 771,5000.0
1435,1435,General Dynamics,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F1,
1436,1436,CNES,Diamant BP4,Aura,
1437,1437,RVSN USSR,Soyuz U,Cosmos 772,5000.0
1438,1438,RVSN USSR,Cosmos-3M (11K65M),Cosmos 773,5000.0
1439,1439,RVSN USSR,Voskhod,Cosmos 774,5000.0
1440,1440,US Air Force,Titan III(24)B,OPS 5499,59.650769230769235
1441,1441,RVSN USSR,Voskhod,Cosmos 776,5000.0
1442,1442,RVSN USSR,Tsyklon-2,Cosmos 777,5000.0
1443,1443,RVSN USSR,Voskhod,Cosmos 779,5000.0
1444,1444,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­54,5000.0
1445,1445,RVSN USSR,Cosmos-3M (11K65M),Cosmos 778,5000.0
1446,1446,CASC,Long March 2,FSW-0 No.1,39.13066945606695
1447,1447,RVSN USSR,Soyuz U,Soyuz 20,5000.0
1448,1448,RVSN USSR,Voskhod,Cosmos 780,5000.0
1449,1449,RVSN USSR,Cosmos-3M (11K65M),Cosmos 781,5000.0
1450,1450,RVSN USSR,Soyuz U,Cosmos 782,5000.0
1451,1451,RVSN USSR,Cosmos-3M (11K65M),Cosmos 783,5000.0
1452,1452,RVSN USSR,Voskhod,Cosmos 784,5000.0
1453,1453,Martin Marietta,Titan IIID,KH-9 & S3,80.15555555555555
1454,1454,RVSN USSR,Cosmos-3M (11K65M),Intercosmos-14,5000.0
1455,1455,RVSN USSR,Tsyklon-2,Cosmos 785,5000.0
1456,1456,Martin Marietta,Titan III(23)C,DSP-5,80.15555555555555
1457,1457,CASC,Feng Bao 1,JSSW-4,39.13066945606695
1458,1458,RVSN USSR,Voskhod,Cosmos 786,5000.0
1459,1459,RVSN USSR,Molniya-M /Block ML,Molniya-2 nâ Â­55,5000.0
1460,1460,RVSN USSR,Cosmos-3M (11K65M),DS-P1 satellite,5000.0
1461,1461,RVSN USSR,Molniya-M /Block SO-L,Prognoz nâ Â­4,5000.0
1462,1462,RVSN USSR,Vostok-2M,Meteor nâ Â­33,5000.0
1463,1463,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­56,5000.0
1464,1464,RVSN USSR,Cosmos-3M (11K65M),Cosmos 787,5000.0
1465,1465,RVSN USSR,Voskhod,Cosmos 788,5000.0
1466,1466,Martin Marietta,Titan IIIE,Helios-2,80.15555555555555
1467,1467,RVSN USSR,Cosmos-3M (11K65M),Cosmos 789,5000.0
1468,1468,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­57,5000.0
1469,1469,RVSN USSR,Cosmos-3M (11K65M),Cosmos 790,5000.0
1470,1470,RVSN USSR,Cosmos-3M (11K65M),Cosmos 791 to 798,5000.0
1471,1471,RVSN USSR,Voskhod,Cosmos 799,5000.0
1472,1472,General Dynamics,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F2,
1473,1473,RVSN USSR,Cosmos-3M (11K65M),Cosmos 800,5000.0
1474,1474,ISAS,Mu-III C,Corsa A,
1475,1475,RVSN USSR,Cosmos-2I (63SM),Cosmos 801,5000.0
1476,1476,RVSN USSR,Voskhod,Cosmos 802,5000.0
1477,1477,RVSN USSR,Cosmos-3M (11K65M),Cosmos 803,5000.0
1478,1478,RVSN USSR,Tsyklon-2,Cosmos 804,5000.0
1479,1479,RVSN USSR,Soyuz U,Cosmos 805,5000.0
1480,1480,MHI,N-I,Ume 1,95.1923076923077
1481,1481,RVSN USSR,Soyuz U,Cosmos 806,5000.0
1482,1482,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­58,5000.0
1483,1483,RVSN USSR,Cosmos-3M (11K65M),Cosmos 807,5000.0
1484,1484,RVSN USSR,Tsyklon-2,Cosmos 814,5000.0
1485,1485,Martin Marietta,Titan III(23)C,"LES-8, LES-9, Solrad-11a, Solrad-11b",80.15555555555555
1486,1486,RVSN USSR,Vostok-2M,Cosmos 808,5000.0
1487,1487,RVSN USSR,Soyuz U,Cosmos 809,5000.0
1488,1488,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­59,5000.0
1489,1489,US Air Force,Titan III(24)B,OPS 7600,59.650769230769235
1490,1490,RVSN USSR,Voskhod,Cosmos 810,5000.0
1491,1491,RVSN USSR,Soyuz M,Cosmos 811,5000.0
1492,1492,RVSN USSR,Cosmos-3M (11K65M),Cosmos 812,5000.0
1493,1493,RVSN USSR,Vostok-2M,Meteor nâ Â­34,5000.0
1494,1494,RVSN USSR,Voskhod,Cosmos 813,5000.0
1495,1495,RVSN USSR,Voskhod,Cosmos 815,5000.0
1496,1496,RVSN USSR,Cosmos-3M (11K65M),Cosmos 816,5000.0
1497,1497,General Dynamics,Atlas-E/F MSD,NOSS-1,
1498,1498,RVSN USSR,Voskhod,Cosmos 817,5000.0
1499,1499,RVSN USSR,Cosmos-3M (11K65M),Cosmos 822,5000.0
1500,1500,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­60,5000.0
1501,1501,General Dynamics,Atlas-SLV3D Centaur-D1AR,Comstar D1,
1502,1502,RVSN USSR,Vostok-2M,Meteor nâ Â­35,5000.0
1503,1503,RVSN USSR,Cosmos-2I (63SM),Cosmos 818,5000.0
1504,1504,RVSN USSR,Voskhod,Cosmos 819,5000.0
1505,1505,RVSN USSR,Soyuz U,Cosmos 820,5000.0
1506,1506,RVSN USSR,Voskhod,Cosmos 821,5000.0
1507,1507,RVSN USSR,Cosmos-3M (11K65M),Cosmos 823,5000.0
1508,1508,Martin Marietta,Titan III(34)B Agena-D,Quasar 1,80.15555555555555
1509,1509,RVSN USSR,Voskhod,Cosmos 824,5000.0
1510,1510,RVSN USSR,Cosmos-3M (11K65M),Cosmos 825 to 832,5000.0
1511,1511,RVSN USSR,Voskhod,Cosmos 833,5000.0
1512,1512,RVSN USSR,Cosmos-3M (11K65M),Intercosmos-15,5000.0
1513,1513,RVSN USSR,Soyuz U,Cosmos 834,5000.0
1514,1514,Martin Marietta,Titan III(23)C,DSP-6,80.15555555555555
1515,1515,RVSN USSR,Voskhod,Cosmos 835,5000.0
1516,1516,RVSN USSR,Cosmos-3M (11K65M),Cosmos 836,5000.0
1517,1517,RVSN USSR,Molniya-M /Block ML,Cosmos 837,5000.0
1518,1518,RVSN USSR,Tsyklon-2,Cosmos 838,5000.0
1519,1519,RVSN USSR,Soyuz,Soyuz 21,5000.0
1520,1520,Martin Marietta,Titan IIID,"KH-9, S3 & SSF-D-1",80.15555555555555
1521,1521,RVSN USSR,Cosmos-3M (11K65M),Cosmos 839,5000.0
1522,1522,RVSN USSR,Soyuz U,Cosmos 840,5000.0
1523,1523,RVSN USSR,Cosmos-3M (11K65M),Cosmos 841,5000.0
1524,1524,RVSN USSR,Cosmos-3M (11K65M),Cosmos 842,5000.0
1525,1525,RVSN USSR,Tsyklon-2,Cosmos 843,5000.0
1526,1526,RVSN USSR,Soyuz U,Cosmos 844,5000.0
1527,1527,General Dynamics,Atlas-SLV3D Centaur-D1AR,Comstar D2,
1528,1528,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­62,5000.0
1529,1529,RVSN USSR,Cosmos-3M (11K65M),Cosmos 845,5000.0
1530,1530,RVSN USSR,Cosmos-3M (11K65M),Intercosmos-16,5000.0
1531,1531,RVSN USSR,Cosmos-3M (11K65M),Cosmos 846,5000.0
1532,1532,RVSN USSR,Soyuz U,Cosmos 847,5000.0
1533,1533,Martin Marietta,Titan III(34)B Agena-D,Quasar 2,80.15555555555555
1534,1534,RVSN USSR,Soyuz U,Cosmos 848,5000.0
1535,1535,RVSN USSR,Cosmos-2I (63SM),Cosmos 849,5000.0
1536,1536,RVSN USSR,Cosmos-2I (63SM),Cosmos 850,5000.0
1537,1537,RVSN USSR,Vostok-2M,Cosmos 851,5000.0
1538,1538,RVSN USSR,Soyuz U,Cosmos 852,5000.0
1539,1539,CASC,Feng Bao 1,JSSW-5,39.13066945606695
1540,1540,RVSN USSR,Molniya-M /Block ML,Cosmos 853,5000.0
1541,1541,RVSN USSR,Soyuz U,Cosmos 854,5000.0
1542,1542,RVSN USSR,Soyuz U,Soyuz 22,5000.0
1543,1543,US Air Force,Titan III(24)B,OPS 8533,59.650769230769235
1544,1544,RVSN USSR,Soyuz U,Cosmos 855,5000.0
1545,1545,RVSN USSR,Soyuz U,Cosmos 856,5000.0
1546,1546,RVSN USSR,Soyuz U,Cosmos 857,5000.0
1547,1547,RVSN USSR,Cosmos-3M (11K65M),Cosmos 858,5000.0
1548,1548,RVSN USSR,Soyuz U,Zenit-4MKT nâ Â­370,5000.0
1549,1549,RVSN USSR,Soyuz U,Cosmos 859,5000.0
1550,1550,RVSN USSR,Soyuz,Soyuz 23,5000.0
1551,1551,RVSN USSR,Vostok-2M,Meteor nâ Â­36,5000.0
1552,1552,RVSN USSR,Tsyklon-2,Cosmos 860,5000.0
1553,1553,RVSN USSR,Tsyklon-2,Cosmos 861,5000.0
1554,1554,RVSN USSR,Molniya-M /Block 2BL,Cosmos 862,5000.0
1555,1555,RVSN USSR,Soyuz U,Cosmos 863,5000.0
1556,1556,RVSN USSR,Cosmos-3M (11K65M),Cosmos 864,5000.0
1557,1557,RVSN USSR,Soyuz U,Cosmos 865,5000.0
1558,1558,CASC,Feng Bao 1,JSSW-6,39.13066945606695
1559,1559,RVSN USSR,Soyuz U,Cosmos 866,5000.0
1560,1560,RVSN USSR,Soyuz U,Cosmos 867,5000.0
1561,1561,RVSN USSR,Molniya-M /Block SO-L,Prognoz nâ Â­5,5000.0
1562,1562,RVSN USSR,Tsyklon-2,Cosmos 868,5000.0
1563,1563,RVSN USSR,Soyuz U,Cosmos 869,5000.0
1564,1564,RVSN USSR,Cosmos-3M (11K65M),Cosmos 870,5000.0
1565,1565,RVSN USSR,Molniya-M /Block ML,Molniya-2 nâ Â­64,5000.0
1566,1566,CASC,Long March 2,FSW-0 No.2,39.13066945606695
1567,1567,RVSN USSR,Soyuz U,Cosmos 879,5000.0
1568,1568,RVSN USSR,Cosmos-3M (11K65M),Cosmos 880,5000.0
1569,1569,RVSN USSR,Cosmos-3M (11K65M),Cosmos 883,5000.0
1570,1570,RVSN USSR,Cosmos-3M (11K65M),Cosmos 871 to 878,5000.0
1571,1571,RVSN USSR,Soyuz U,Cosmos 884,5000.0
1572,1572,RVSN USSR,Cosmos-3M (11K65M),Cosmos 885,5000.0
1573,1573,Martin Marietta,Titan IIID,KH-11,80.15555555555555
1574,1574,RVSN USSR,Tsyklon-2,Cosmos 886,5000.0
1575,1575,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­65,5000.0
1576,1576,RVSN USSR,Cosmos-3M (11K65M),Cosmos 887,5000.0
1577,1577,RVSN USSR,Soyuz U,Cosmos 888,5000.0
1578,1578,RVSN USSR,Vostok-2M,Meteor-2 nâ Â­2,5000.0
1579,1579,RVSN USSR,Soyuz U,Cosmos 889,5000.0
1580,1580,RVSN USSR,Cosmos-3M (11K65M),Cosmos 890,5000.0
1581,1581,RVSN USSR,Cosmos-3M (11K65M),Cosmos 891,5000.0
1582,1582,Martin Marietta,Titan III(23)C,DSP-7,80.15555555555555
1583,1583,RVSN USSR,Soyuz U,Soyuz 24,5000.0
1584,1584,RVSN USSR,Soyuz U,Cosmos 892,5000.0
1585,1585,RVSN USSR,Molniya-M /Block ML,Molniya-2 nâ Â­66,5000.0
1586,1586,RVSN USSR,Cosmos-3M (11K65M),Cosmos 893,5000.0
1587,1587,ISAS,Mu-III H,Tansei 3,
1588,1588,RVSN USSR,Cosmos-3M (11K65M),Cosmos 894,5000.0
1589,1589,RVSN USSR,Soyuz U,Zenit-4MK nâ Â­381,5000.0
1590,1590,MHI,N-I Star-37E,Kiku 2,95.1923076923077
1591,1591,RVSN USSR,Vostok-2M,Cosmos 895,5000.0
1592,1592,RVSN USSR,Soyuz U,Cosmos 896,5000.0
1593,1593,RVSN USSR,Soyuz U,Cosmos 897,5000.0
1594,1594,US Air Force,Titan III(24)B,OPS 4915,59.650769230769235
1595,1595,RVSN USSR,Soyuz U,Cosmos 898,5000.0
1596,1596,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­67,5000.0
1597,1597,RVSN USSR,Cosmos-3M (11K65M),Cosmos 899,5000.0
1598,1598,RVSN USSR,Cosmos-3M (11K65M),Cosmos 900,5000.0
1599,1599,RVSN USSR,Vostok-2M,Meteor nâ Â­37,5000.0
1600,1600,RVSN USSR,Cosmos-2I (63SM),Cosmos 901,5000.0
1601,1601,RVSN USSR,Soyuz U,Cosmos 902,5000.0
1602,1602,RVSN USSR,Molniya-M /Block 2BL,Cosmos 903,5000.0
1603,1603,RVSN USSR,Soyuz U,Cosmos 904,5000.0
1604,1604,RVSN USSR,Soyuz U,Cosmos 905,5000.0
1605,1605,RVSN USSR,Cosmos-3M (11K65M),Cosmos 906,5000.0
1606,1606,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­68,5000.0
1607,1607,RVSN USSR,Soyuz U,Cosmos 907,5000.0
1608,1608,Martin Marietta,Titan III(23)C,DSCS-II 7&8,80.15555555555555
1609,1609,RVSN USSR,Soyuz U,Cosmos 908,5000.0
1610,1610,RVSN USSR,Cosmos-3M (11K65M),Cosmos 909,5000.0
1611,1611,RVSN USSR,Tsyklon-2,Cosmos 910,5000.0
1612,1612,General Dynamics,Atlas-SLV3A Agena-D,AFP-827 (Canyon-7),
1613,1613,RVSN USSR,Cosmos-3M (11K65M),Cosmos 911,5000.0
1614,1614,RVSN USSR,Soyuz U,Cosmos 912,5000.0
1615,1615,General Dynamics,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F4,
1616,1616,RVSN USSR,Cosmos-3M (11K65M),Cosmos 913,5000.0
1617,1617,RVSN USSR,Soyuz U,Cosmos 914,5000.0
1618,1618,RVSN USSR,Soyuz U,Cosmos 915,5000.0
1619,1619,RVSN USSR,Soyuz U,Cosmos 916,5000.0
1620,1620,RVSN USSR,Molniya-M /Block 2BL,Cosmos 917,5000.0
1621,1621,RVSN USSR,Cosmos-3M (11K65M),Signe 3,5000.0
1622,1622,RVSN USSR,Tsyklon-2,Cosmos 918,5000.0
1623,1623,RVSN USSR,Cosmos-2I (63SM),Cosmos 919,5000.0
1624,1624,RVSN USSR,Soyuz U,Cosmos 920,5000.0
1625,1625,General Dynamics,Atlas-E/F SGS-1,NTS-2,
1626,1626,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­69,5000.0
1627,1627,RVSN USSR,Tsyklon-3,Cosmos 921,5000.0
1628,1628,Martin Marietta,Titan IIID,KH-9,80.15555555555555
1629,1629,RVSN USSR,Vostok-2M,Meteor-Priroda nâ Â­2,5000.0
1630,1630,RVSN USSR,Soyuz U,Cosmos 922,5000.0
1631,1631,RVSN USSR,Cosmos-3M (11K65M),Cosmos 923,5000.0
1632,1632,RVSN USSR,Cosmos-3M (11K65M),Cosmos 924,5000.0
1633,1633,RVSN USSR,Vostok-2M,Cosmos 925,5000.0
1634,1634,RVSN USSR,Cosmos-3M (11K65M),Cosmos 926,5000.0
1635,1635,RVSN USSR,Soyuz U,Cosmos 927,5000.0
1636,1636,RVSN USSR,Cosmos-3M (11K65M),Cosmos 928,5000.0
1637,1637,RVSN USSR,Cosmos-3M (11K65M),Cosmos 930,5000.0
1638,1638,RVSN USSR,Molniya-M /Block 2BL,Cosmos 931,5000.0
1639,1639,RVSN USSR,Soyuz U,Cosmos 932,5000.0
1640,1640,RVSN USSR,Cosmos-3M (11K65M),Cosmos 933,5000.0
1641,1641,RVSN USSR,Soyuz U,Cosmos 934,5000.0
1642,1642,RVSN USSR,Soyuz U,Cosmos 935,5000.0
1643,1643,RVSN USSR,Soyuz U,Cosmos 936,5000.0
1644,1644,RVSN USSR,Soyuz U,Zenit-4MKM nâ Â­399,5000.0
1645,1645,General Dynamics,Atlas-SLV3D Centaur-D1AR,HEAO-1,
1646,1646,Martin Marietta,Titan IIIE,Voyager 2,80.15555555555555
1647,1647,RVSN USSR,Tsyklon-2,Cosmos 937,5000.0
1648,1648,RVSN USSR,Soyuz U,Cosmos 938,5000.0
1649,1649,RVSN USSR,Cosmos-3M (11K65M),Cosmos 939 to 946,5000.0
1650,1650,RVSN USSR,Soyuz U,Cosmos 947,5000.0
1651,1651,RVSN USSR,Molniya-M /Block ML,Molniya-1 nâ Â­70,5000.0
1652,1652,RVSN USSR,Soyuz U,Cosmos 948,5000.0
1653,1653,Martin Marietta,Titan IIIE,Voyager 1,80.15555555555555
1654,1654,RVSN USSR,Soyuz U,Cosmos 949,5000.0
1655,1655,RVSN USSR,Soyuz U,Cosmos 950,5000.0
1656,1656,RVSN USSR,Cosmos-3M (11K65M),Cosmos 951,5000.0
1657,1657,CASC,Feng Bao 1,DDDS 1,39.13066945606695
1658,1658,RVSN USSR,Tsyklon-2,Cosmos 952,5000.0
1659,1659,RVSN USSR,Soyuz U,Cosmos 953,5000.0
1660,1660,RVSN USSR,Tsyklon-2,Cosmos 954,5000.0
1661,1661,RVSN USSR,Vostok-2M,Cosmos 955,5000.0
1662,1662,RVSN USSR,Molniya-M /Block SO-L,Prognoz nâ Â­6,5000.0
1663,1663,US Air Force,Titan III(24)B,OPS 7471,59.650769230769235
1664,1664,RVSN USSR,Tsyklon-3,Cosmos 956,5000.0
1665,1665,RVSN USSR,Cosmos-3M (11K65M),Intercosmos-17,5000.0
1666,1666,General Dynamics,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F5,
1667,1667,RVSN USSR,Soyuz U,Cosmos 957,5000.0
1668,1668,RVSN USSR,Soyuz U,Soyuz 25,5000.0
1669,1669,RVSN USSR,Soyuz U,Cosmos 958,5000.0
1670,1670,RVSN USSR,Cosmos-3M (11K65M),Cosmos 959,5000.0
1671,1671,RVSN USSR,Cosmos-3M (11K65M),Cosmos 960,5000.0
1672,1672,RVSN USSR,Tsyklon-2,Cosmos 961,5000.0
1673,1673,RVSN USSR,Molniya-M /Block ML,Molniya-3 nâ Â­71,5000.0
1674,1674,RVSN USSR,Cosmos-3M (11K65M),Cosmos 962,5000.0
1675,1675,RVSN USSR,Cosmos-3M (11K65M),Cosmos 963,5000.0
1676,1676,RVSN USSR,Cosmos-3M (11K65M),Tsikada nâ Â­3,5000.0
1677,1677,RVSN USSR,Soyuz U,Cosmos 964,5000.0
